"Rank","url","name","overallurl","Tuition and Fees","Enrollment","SAT","ACT","Median starting salary of alumni","Selectivity","Acceptance rate","Application deadline","Class sizes(<20,20-49,>=50)__001","Class sizes(<20,20-49,>=50)__002","Class sizes(<20,20-49,>=50)__003","Student-faculty ratio","4-year graduation rate","Total faculty(fulltime,parttime)","Total faculty(fulltime,parttime)____001","Total faculty(fulltime,parttime)____002","Best Business Schools","Best Business Schools__Accounting","Best Business Schools__Entrepreneurship","Best Business Schools__Executive MBA","Best Business Schools__Finance","Best Business Schools__Information Systems","Best Business Schools__International","Best Business Schools__Management","Best Business Schools__Marketing","Best Business Schools__Part-time MBA","Best Business Schools__Production / Operations","Best Business Schools__Supply Chain / Logistics","Best Education Schools","Best Education Schools__Student Counseling and Personnel Services","Best Education Schools__Technical / Vocational","Best Education Schools__Curriculum and Instruction","Best Education Schools__Education Policy","Best Education Schools__Educational Administration and Supervision","Best Education Schools__Educational Psychology","Best Education Schools__Elementary Teacher Education","Best Education Schools__Higher Education Administration","Best Education Schools__Secondary Teacher Education","Best Education Schools__Special Education","Best Business Schools__Nonprofit","Best Engineering Schools","Best Engineering Schools__Biomedical Engineering / Bioengineering","Best Engineering Schools__Aerospace / Aeronautical / Astronautical Engineering","Best Engineering Schools__Biological / Agricultural Engineering","Best Engineering Schools__Chemical Engineering","Best Engineering Schools__Civil Engineering","Best Engineering Schools__Computer Engineering","Best Engineering Schools__Electrical / Electronic / Communications Engineering","Best Engineering Schools__Materials Engineering","Best Engineering Schools__Environmental / Environmental Health Engineering","Best Engineering Schools__Industrial / Manufacturing / Systems Engineering","Best Engineering Schools__Mechanical Engineering","Best Engineering Schools__Nuclear Engineering","Best Engineering Schools__Petroleum Engineering","Best Law Schools","Best Law Schools__Clinical Training","Best Law Schools__Trial Advocacy","Best Law Schools__Dispute Resolution","Best Law Schools__Environmental Law","Best Law Schools__Health Care Law","Best Law Schools__Intellectual Property Law","Best Law Schools__International Law","Best Law Schools__Legal Writing","Best Law Schools__Part-time Law","Best Law Schools__Tax Law","Best Medical Schools: Primary Care","Best Medical Schools: Research","Best Medical Schools: Research__Anesthesiology","Best Medical Schools: Research__Internal Medicine","Best Medical Schools: Research__Pediatrics","Best Medical Schools: Research__Obstetrics and Gynecology","Best Medical Schools: Research__Psychiatry","Best Medical Schools: Research__Radiology","Best Medical Schools: Research__Surgery","Audiology","Best Nursing Schools: Doctor of Nursing Practice","Best Nursing Schools: Master's","Best Nursing Schools: Master's__Clinical Nurse Leader","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Acute Care","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Family","Best Nursing Schools: Master's__Nurse Practitioner: Pediatric, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Psychiatric / Mental Health, Across the Lifespan","Best Nursing Schools: Master's__Nursing Administration","Best Nursing Schools: Master's__Nursing Informatics","Biological Sciences","Biological Sciences__Cell Biology","Biological Sciences__Neuroscience / Neurobiology","Biological Sciences__Genetics / Genomics / Bioinformatics","Biological Sciences__Microbiology","Biological Sciences__Ecology / Evolutionary Biology","Biological Sciences__Biochemistry / Biophysics / Structural Biology","Chemistry","Chemistry__Analytical","Chemistry__Biochemistry","Chemistry__Inorganic","Chemistry__Organic","Chemistry__Physical","Chemistry__Theoretical","Clinical Psychology","Computer Science","Computer Science__Artificial Intelligence","Computer Science__Programming Language","Criminology","Computer Science__Systems","Computer Science__Theory","Earth Sciences","Earth Sciences__Environmental Sciences","Earth Sciences__Geochemistry","Earth Sciences__Geology","Earth Sciences__Paleontology","Earth Sciences__Geophysics and Seismology","Economics","Economics__Development Economics","Economics__Econometrics","Economics__Industrial Organization","Economics__International Economics","Economics__Labor Economics","Economics__Macroeconomics","Economics__Microeconomics","Economics__Public Finance","English","English__18th Through 20th Century British Literature","English__African-American Literature","English__American Literature After 1865","English__Literary Criticism and Theory","English__American Literature Before 1865","English__Gender and Literature","English__Medieval / Renaissance Literature","Best Fine Arts Programs","Best Fine Arts Programs__Glass","Best Fine Arts Programs__Ceramics","Best Fine Arts Programs__Printmaking","Best Fine Arts Programs__Graphic Design","Best Fine Arts Programs__Painting / Drawing","Best Fine Arts Programs__Photography","Best Fine Arts Programs__Sculpture","Best Fine Arts Programs__Time-Based Media / New Media","Health Care Management","History","History__African History","History__Cultural History","History__African-American History","History__Women's History","History__Asian History","History__European History","History__Latin American History","History__Modern U.S. History","Best Library and Information Studies Programs","Best Library and Information Studies Programs__Archives and Preservation","Best Library and Information Studies Programs__Digital Librarianship","Best Library and Information Studies Programs__Health Librarianship","Best Library and Information Studies Programs__Information Systems","Best Library and Information Studies Programs__Law Librarianship","Best Library and Information Studies Programs__School Library Media","Best Library and Information Studies Programs__Services for Children and Youth","History__U.S. Colonial History","Mathematics","Mathematics__Logic","Mathematics__Algebra / Number Theory / Algebraic Geometry","Mathematics__Analysis","Mathematics__Applied Math","Mathematics__Discrete Mathematics and Combinatorics","Mathematics__Geometry","Nursing-Midwifery","Occupational Therapy","Pharmacy","Physical Therapy","Physician Assistant","Mathematics__Topology","Nursing-Anesthesia","Physics","Physics__Atomic / Molecular / Optical","Physics__Condensed Matter","Physics__Cosmology / Relativity / Gravity","Physics__Elementary Particles / Field / String Theory","Physics__Nuclear","Physics__Plasma","Physics__Quantum","Political Science","Political Science__American Politics","Political Science__Comparative Politics","Political Science__International Politics","Political Science__Political Methodology","Political Science__Political Theory","Psychology","Psychology__Industrial and Organizational Psychology","Psychology__Behavioral Neuroscience","Psychology__Cognitive Psychology","Psychology__Developmental Psychology","Psychology__Experimental Psychology","Psychology__Social Psychology","Public Health","Rehabilitation Counseling","Social Work","Best Public Affairs Programs","Best Public Affairs Programs__Environmental Policy and Management","Best Public Affairs Programs__Information and Technology Management","Best Public Affairs Programs__Homeland/National Security and Emergency Management","Best Public Affairs Programs__Health Policy and Management","Best Public Affairs Programs__Public Finance and Budgeting","Best Public Affairs Programs__International Global Policy and Administration","Best Public Affairs Programs__Local Government Management","Best Public Affairs Programs__Nonprofit Management","Best Public Affairs Programs__Public Management and Leadership","Best Public Affairs Programs__Public Policy Analysis","Best Public Affairs Programs__Social Policy","Best Public Affairs Programs__Urban Policy","Sociology","Speech-Language Pathology","Sociology__Historical Sociology","Sociology__Economic Sociology","Sociology__Sex and Gender","Sociology__Social Psychology","Sociology__Social Stratification","Sociology__Sociology of Culture","Statistics","Veterinary Medicine","Sociology__Sociology of Population"
"#157","https://premium.usnews.com/best-colleges/university-of-rhode-island-3414","University of Rhode Island","https://premium.usnews.com/best-colleges/university-of-rhode-island-3414/overall-rankings","$30,862 (out-of-state), $14,138 (in-state)","15,092","1080-1250","23-27","$52,600","Selective","69%","Feb. 1","42.3%","47.5%","10.2%","17:1","47%","","757","389","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","107","91","96","76","","","98","","","","","","","","","","","","","","","","","","","","","","","","","109","110","","","","","","","","","140","","","","","","","122","","","","","","","113","","","","","","","54","","","","","","","","","","","","","","","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127","","","","","","","","","47","118","","","","146","","","","","","","","","","","","","","131","","","","","","","","","","","","","","","","","","","","","","","","120","","","","","","","","",""
"#171","https://premium.usnews.com/best-colleges/university-of-houston-3652","University of Houston","https://premium.usnews.com/best-colleges/university-of-houston-3652/overall-rankings","$26,340 (out-of-state), $10,890 (in-state)","37,215","1110-1280","23-27","$53,800","More selective","61%","June 15","26.9%","49.3%","23.8%","22:1","25%","","1,560","868","85","","","","","","","","","66","","","112","","","","","","","","","","","","69","78","54","","34","62","","59","77","63","47","75","","13","56","","","","","2","5","","","7","","","","","","","","","","","","","","","","","","","","","","140","","","","","","","88","","","","","","","87","102","","","","","","54","","","","","","78","","","","","","","","","77","","","","","","","","82","","","","","","","","","","98","","","","","","","","","","","","","","","","","","86","","","","","","","","","44","","","","","100","","","","","","","","51","","","","","","98","","","","","","","","","24","","","","","","","","","","","","","","","69","","","","","","","","",""
"#177","https://premium.usnews.com/best-colleges/maryville-saint-louis-2482","Maryville University of St. Louis","https://premium.usnews.com/best-colleges/maryville-saint-louis-2482/overall-rankings","$28,470","3,183","983-1265","21-27","$45,700","Selective","92%","Aug. 15","72%","28%","< 1%","14:1","54%","","149","518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142","","136","","","","","","","","","","","","","","","","","","","","","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","",""
"#171","https://premium.usnews.com/best-colleges/ohio-university-3100","Ohio University","https://premium.usnews.com/best-colleges/ohio-university-3100/overall-rankings","$21,656 (out-of-state), $12,192 (in-state)","23,323","1080-1260","22-26","$48,200","Selective","74%","Feb. 1","31.5%","51.2%","17.3%","17:1","44%","","997","373","101","","","","","","","","","","","","130","","","","","","","","","","","","100","121","","","144","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","155","","","","","","","","","190","","","","","","","122","","","","","","","87","","","","","","","","","","","","","","","","","","","","","","91","","","","","","","","33","","3","10","","","","","","","79","","","","","","","","","","","","","","","","","","108","","","","","","","","","","46","","","","91","","","","","","","","","","","","","","98","","","","","","","","46","75","77","","","","","","","","","","","","","","46","","","","","","","","",""
"#183","https://premium.usnews.com/best-colleges/lesley-university-2160","Lesley University","https://premium.usnews.com/best-colleges/lesley-university-2160/overall-rankings","$27,850","2,096","1020-1210","21-27","$43,600","Selective","73%","July 15","62.1%","37.9%","< 1%","12:1","49%","","145","458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#177","https://premium.usnews.com/best-colleges/university-of-maine-2053","University of Maine","https://premium.usnews.com/best-colleges/university-of-maine-2053/overall-rankings","$30,970 (out-of-state), $11,170 (in-state)","9,279","1050-1250","22-27","$50,300","Selective","92%","Feb. 1","40.7%","43.8%","15.5%","16:1","38%","","512","326","","","","","","","","","","","","","75","","","","","","","","","","","","89","","","","144","","","","","","","","","","106","","","","","","","","","","","","","","","","","","","","","","136","","","","","","","","","190","","","","","","","","","","","","","","102","","","","","","","103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","","","","","","","","","","","","","","190","","","","","","","","","88","","","","","","","","","","","","","","","120","","","","","","","","",""
"#191","https://premium.usnews.com/best-colleges/kent-state-university-3051","Kent State University","https://premium.usnews.com/best-colleges/kent-state-university-3051/overall-rankings","$19,456 (out-of-state), $10,756 (in-state)","23,178","1040-1220","21-25","$42,500","Selective","88%","May 1","52.6%","39.6%","7.8%","20:1","34%","","1,010","836","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","136","146","","","","","","","","","213","","","","","","","","","","","","","","87","","","","","","","114","","","","","","","","","","","","","","","133","","","","","","","","114","","","","","","","","","","125","","","","","","","","","19","","","","","","","","","108","","","","","","","","","","","","","","124","","","","","","","","","","","","","","112","","","","","","","","37","","135","","","","","","","","","","","","","96","81","","","","","","","","",""
"#187","https://premium.usnews.com/best-colleges/texas-tech-university-3644","Texas Tech University","https://premium.usnews.com/best-colleges/texas-tech-university-3644/overall-rankings","$23,495 (out-of-state), $11,045 (in-state)","30,737","1070-1240","22-27","$54,000","Selective","69%","Aug. 1","24.2%","54.6%","21.1%","20:1","35%","","1,573","217","","","","","","","","","","","","","95","","","","","","","","","","","","91","","","","58","76","","85","","","50","98","","9","113","","","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","190","","","","","","","122","","","","","","","135","","","","","","","78","","","","","","","","","","","","","","","108","","","","","","","","131","","","","","","","","","","119","","","","","","","","","","","","","","","","","","108","","","","","","","","","","","","","","146","","","","","","","","89","","","","","","112","","","","","","","","","","135","","","","","","","","","","","","","","","","","","","","","","",""
"#194","https://premium.usnews.com/best-colleges/lipscomb-3486","Lipscomb University","https://premium.usnews.com/best-colleges/lipscomb-3486/overall-rankings","$32,144","2,987","1060-1330","23-29","$46,400","More selective","60%","rolling","56.8%","36.7%","6.5%","14:1","46%","","214","348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#183","https://premium.usnews.com/best-colleges/immaculata-university-3276","Immaculata University","https://premium.usnews.com/best-colleges/immaculata-university-3276/overall-rankings","$27,350","1,482","950-1170","17-23","$47,900","Selective","83%","rolling","84.6%","15.1%","0.2%","9:1","48%","","85","223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#194","https://premium.usnews.com/best-colleges/east-carolina-university-2923","East Carolina University","https://premium.usnews.com/best-colleges/east-carolina-university-2923/overall-rankings","$23,465 (out-of-state), $7,188 (in-state)","23,265","1030-1180","20-24","$45,700","Selective","79%","March 1","31.8%","50.2%","18%","19:1","36%","","1,188","314","201","","","","","","","","","","","","164","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","","","","","","","","53","101","112","","","","","","","","","175","","","","","","","","","","","","","","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","","","","","","","","","","","","","","","","","","","43","","","","","","","","","","","","","","","","15","88","","46","70","","29","","","","","","","","","","","","","","","","","","","","","","","18","147","135","","","","","","","","","","","","","","92","","","","","","","","",""
"#183","https://premium.usnews.com/best-colleges/university-of-wyoming-3932","University of Wyoming","https://premium.usnews.com/best-colleges/university-of-wyoming-3932/overall-rankings","$17,490 (out-of-state), $5,400 (in-state)","9,791","1040-1290","22-27","$51,500","Selective","97%","Aug. 10","40.5%","47.8%","11.7%","15:1","26%","","723","9","","","","","","","","","","","","","121","","","","","","","","","","","","145","","","","107","144","","126","","","","11","","","133","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","159","","","","","","","122","","","","","","","124","","","","","","","46","","","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127","","","","","","","","","53","","","","","","","","","","","","","","","","","","","148","","","","","","","","","147","","","","","","","","","","","","","","","92","","","","","","","","",""
"#183","https://premium.usnews.com/best-colleges/robert-morris-university-pennsylvania-3359","Robert Morris University","https://premium.usnews.com/best-colleges/robert-morris-university-pennsylvania-3359/overall-rankings","$30,300","4,243","1020-1200","21-27","$47,400","Selective","83%","rolling","40.6%","55.5%","4%","15:1","47%","","202","236","206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152","155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#201","https://premium.usnews.com/best-colleges/regent-university-30913","Regent University","https://premium.usnews.com/best-colleges/regent-university-30913/overall-rankings","$18,108","4,660","960-1180","19-26","$40,000","Selective","81%","Aug. 1","65.6%","34%","0.4%","21:1","51%","","149","688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#191","https://premium.usnews.com/best-colleges/umass-boston-2222","University of Massachusetts--Boston","https://premium.usnews.com/best-colleges/umass-boston-2222/overall-rankings","$33,966 (out-of-state), $14,167 (in-state)","12,660","1000-1200","21-26","$50,600","Selective","75%","March 1","36.3%","56.9%","6.8%","16:1","21%","","700","446","204","","","","","","","","","","","","95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","66","","","","","","","","","159","","","","","","","154","","","","","","","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148","","","","","","","","24","","77","","","","","","","","","","","","","","","","","","","","","","",""
"#191","https://premium.usnews.com/best-colleges/nova-southeastern-university-1509","Nova Southeastern University","https://premium.usnews.com/best-colleges/nova-southeastern-university-1509/overall-rankings","$30,900","4,497","1080-1280","23-28","$49,300","More selective","58%","Feb. 12","72.4%","26.1%","1.5%","17:1","41%","","805","797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","62","","","","","","","","","","","","","","","","","","","","","","","","","157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","77","154","","","","","","","","","","","","","","","","","","211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#187","https://premium.usnews.com/best-colleges/fiu-9635","Florida International University","https://premium.usnews.com/best-colleges/fiu-9635/overall-rankings","$18,956 (out-of-state), $6,558 (in-state)","47,586","1100-1260","23-27","$45,500","Selective","51%","N/A","20.5%","53.1%","26.4%","25:1","27%","","1,275","1,165","133","","","","","","","","","","","","158","","","","","","","","","","","","145","84","","","","107","","118","","","","","","","101","","","","","","","27","","41","","","","","","","","","","","","66","66","","","","","","","","","218","","","","","","","","","","","","","","","","","","","","","118","","","","","","","","","","","","","","","","","","","","","","","157","","","","","","","","","57","134","","","","","","","","","","","","","","","","","","","","","","","","","","75","","193","","","88","146","","","","","","","","","","","","","","148","","","","","","","","","88","64","","","","","","10","","","","","","","","183","","","","","","","","",""
"#194","https://premium.usnews.com/best-colleges/university-of-hartford-1422","University of Hartford","https://premium.usnews.com/best-colleges/university-of-hartford-1422/overall-rankings","$40,694","5,069","1030-1230","21-27","$51,000","Selective","81%","rolling","72.9%","27%","0.1%","9:1","46%","","355","520","","","","","","","","","","","","","199","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173","","","","","","","","","","","","","","","","","","","","","","","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
